date,timestamp,TotalCashValue,NetDividend,NetLiquidation,UnrealizedPnL,RealizedPnL,GrossPositionValue,AvailableFunds,ExcessLiquidity,BuyingPower,Leverage,EquityWithLoanValue,QQQ position,QQQ marketPrice,QQQ averageCost,QQQ marketValue,QQQ realizedPNL,QQQ unrealizedPNL,QQQ initMarginReq,QQQ maintMarginReq,QQQ costBasis,SPY position,SPY marketPrice,SPY averageCost,SPY marketValue,SPY realizedPNL,SPY unrealizedPNL,SPY initMarginReq,SPY maintMarginReq,SPY costBasis
2022-01-27 00:34:43.100324,1643214883.100324,3869523.92,0.00,7546974.44,-132402.53,-9274.59,3677450.52,7099434.51,7140119.96,47329563.41,0.49,7546974.44,1339.0,352.10998535,364.8095867,471475.27,-1054.0,-17004.77,,,,2.0,440.71936035,441.6760115,881.44,-137.29,-1.91,,,
2022-01-27 00:37:00.829905,1643215020.829905,3869523.92,0.00,7547496.74,-131880.23,-9274.59,3677972.82,7099956.81,7140642.26,47333045.41,0.49,7547496.74,1339.0,352.16000365,364.8095867,471542.24,-1054.0,-16937.79,,,,2.0,440.776001,441.6760115,881.55,-137.29,-1.8,,,
2022-01-27 00:37:08.224344,1643215028.224344,3863340.27,0.00,7544097.58,-135279.39,-9274.59,3680757.31,7095865.65,7136614.01,47305771.01,0.49,7544097.58,1340.0,351.83599855,364.8006691,471460.24,-1054.0,-17372.66,,,,3.0,440.40597535,441.587341,1321.22,-137.29,-3.54,,,
2022-01-27 00:37:25.688465,1643215045.688465,3869493.14,0.00,7544500.25,-134751.59,-9399.71,3675007.11,7096960.32,7137645.77,47313068.80,0.49,7544500.25,1339.0,351.8760071,364.8006691,471161.97,-1067.92,-17306.12,,,,2.0,440.44400025,441.587341,880.89,-139.44,-2.29,,,
2022-01-27 00:39:43.201810,1643215183.20181,3869493.14,0.00,7544499.88,-134751.96,-9399.71,3675006.74,7096959.95,7137645.40,47313066.31,0.49,7544499.88,1339.0,351.8760071,364.8006691,471161.97,-1067.92,-17306.12,,,,2.0,440.42001345,441.587341,880.84,-139.44,-2.33,,,
2022-01-27 00:39:50.618612,1643215190.618612,3863306.60,0.00,7545613.01,-133638.83,-9399.71,3682306.40,7097381.08,7138129.43,47315873.84,0.49,7545613.01,1340.0,351.9840088,364.79186265,471658.57,-1067.92,-17162.52,,,,3.0,440.6199951,441.604894,1321.86,-139.44,-2.95,,,
2022-01-27 00:40:08.054045,1643215208.054045,3869463.36,0.00,7547331.37,-131799.17,-9521.02,3677868.01,7099791.44,7140476.89,47331942.93,0.49,7547331.37,1339.0,352.1499939,364.79186265,471528.84,-1081.64,-16927.46,,,,2.0,440.7460022,441.604894,881.49,-141.31,-1.72,,,
2022-01-27 00:42:25.802382,1643215345.802382,3869463.36,0.00,7547644.00,-131486.54,-9521.02,3678180.64,7100104.07,7140789.52,47334027.13,0.49,7547644.00,1339.0,352.1799927,364.79186265,471569.01,-1081.64,-16887.29,,,,2.0,440.73999025,441.604894,881.48,-141.31,-1.73,,,
2022-01-27 00:42:33.223677,1643215353.223677,3863215.77,0.00,7553170.21,-125861.55,-9520.90,3689954.44,7104944.05,7145691.88,47366293.65,0.49,7553170.21,1340.0,352.7200012,364.78360755,472644.8,-1081.64,-16165.23,,,,3.0,441.36398315,441.85992935,1324.09,-141.31,-1.49,,,
2022-01-27 00:42:50.573861,1643215370.573861,3869404.97,0.00,7552177.64,-126787.92,-9636.55,3682772.67,7104640.58,7145325.77,47364270.57,0.49,7552177.64,1339.0,352.6220703,364.78360755,472160.95,-1094.8,-16284.3,,,,2.0,441.20602415,441.85992935,882.41,-142.99,-1.31,,,
2022-01-27 00:45:08.297741,1643215508.297741,3869380.08,0.00,7551940.84,-126975.33,-9636.49,3682560.76,7104406.67,7145091.59,47362711.11,0.49,7551940.84,1339.0,352.6040039,364.78360755,472136.76,-1094.8,-16308.49,,,,2.0,441.21273805,441.85992935,882.43,-142.99,-1.29,,,
2022-01-27 00:45:15.711436,1643215515.711436,3863033.36,0.00,7553638.93,-124981.41,-9636.12,3690605.57,7105430.03,7146176.30,47369533.55,0.49,7553638.93,1340.0,352.79599,364.7754108,472746.63,-1094.8,-16052.42,,,,3.0,441.3894043,442.0099529,1324.17,-142.99,-1.86,,,
2022-01-27 00:45:33.116968,1643215533.116968,3869110.53,0.00,7551716.53,-126614.59,-9752.51,3682606.00,7104209.66,7144892.10,47361397.72,0.49,7551716.53,1339.0,352.6300049,364.7754108,472171.58,-1107.9,-16262.7,,,,2.0,441.14001465,442.0099529,882.28,-144.87,-1.74,,,
2022-01-27 00:47:50.686240,1643215670.68624,3869122.85,0.00,7551095.21,-127260.37,-9752.55,3681972.36,7103586.91,7144269.48,47357246.07,0.49,7551095.21,1339.0,352.56811525,364.7754108,472088.71,-1107.9,-16345.57,,,,2.0,441.1239929,442.0099529,882.25,-144.87,-1.77,,,
2022-01-27 00:47:58.082704,1643215678.082704,3862969.24,0.00,7548980.09,-129449.79,-9752.64,3686010.85,7100775.50,7141521.37,47338503.35,0.49,7548980.09,1340.0,352.35998535,364.7668993,472162.38,-1107.9,-16625.26,,,,3.0,440.92001345,441.97330195,1322.76,-144.87,-3.16,,,
2022-01-27 00:48:15.606514,1643215695.606514,3869141.13,0.00,7549030.13,-129303.44,-9873.45,3679888.99,7101516.07,7142199.17,47343440.49,0.49,7549030.13,1339.0,352.36398315,364.7668993,471815.37,-1121.34,-16607.5,,,,2.0,440.94000245,441.9733019,881.88,-146.95,-2.07,,,
2022-01-27 00:50:33.283748,1643215833.283748,3869141.13,0.00,7548930.33,-129403.23,-9873.45,3679789.20,7101416.28,7142099.37,47342775.19,0.49,7548930.33,1339.0,352.35440065,364.7668993,471802.54,-1121.34,-16620.34,,,,2.0,440.9460144,441.9733019,881.89,-146.95,-2.05,,,
2022-01-27 00:50:40.752553,1643215840.752553,3862956.52,0.00,7545254.19,-133079.37,-9873.45,3682297.67,7097048.18,7137794.18,47313654.52,0.49,7545254.19,1340.0,352.0039978,364.75811805,471685.36,-1121.34,-17090.52,,,,3.0,440.4339905,441.7955346,1321.3,-146.95,-4.08,,,
2022-01-27 00:50:58.297449,1643215858.297449,3869109.65,0.00,7545362.67,-132845.10,-9999.24,3676253.02,7097848.62,7138531.71,47318990.77,0.49,7545362.67,1339.0,352.0159912,364.75811805,471349.41,-1135.09,-17061.71,,,,2.0,440.39260865,441.7955346,880.79,-149.35,-2.81,,,
2022-01-27 00:53:15.910382,1643215995.910382,3869109.65,0.00,7541646.23,-136561.55,-9999.24,3672536.58,7094132.17,7134815.27,47294214.50,0.49,7541646.23,1339.0,351.66000365,364.75811805,470872.74,-1135.09,-17538.38,,,,2.0,440.0299988,441.7955346,880.06,-149.35,-3.53,,,
2022-01-27 00:53:23.352882,1643216003.352882,3862876.90,0.00,7544830.85,-133278.16,-9999.11,3681953.95,7096630.60,7137376.08,47310870.67,0.49,7544830.85,1340.0,351.9760132,364.74933585,471647.86,-1135.09,-17116.25,,,,3.0,440.24398805,441.61368975,1320.73,-149.35,-4.11,,,
2022-01-27 00:53:40.881190,1643216020.88119,3869028.87,0.00,7544952.01,-133031.61,-10124.50,3675923.15,7097443.71,7138126.29,47316291.43,0.49,7544952.01,1339.0,351.9890747,364.74933585,471313.37,-1148.86,-17085.99,,,,2.0,440.26330565,441.61368975,880.53,-151.69,-2.7,,,
2022-01-27 00:55:58.347252,1643216158.347252,3869028.87,0.00,7546213.71,-131769.91,-10124.50,3677184.84,7098705.41,7139387.98,47324702.74,0.49,7546213.71,1339.0,352.10998535,364.74933585,471475.27,-1148.86,-16924.09,,,,2.0,440.3497925,441.61368975,880.7,-151.69,-2.53,,,
2022-01-27 00:56:05.749373,1643216165.749373,3862889.58,0.00,7548801.30,-129281.08,-10124.63,3685911.72,7100595.28,7141341.28,47337301.89,0.49,7548801.30,1340.0,352.3500061,364.7408289,472149.01,-1148.86,-16603.7,,,,3.0,440.6300049,441.6291265,1321.89,-151.69,-3.0,,,
2022-01-27 00:56:23.133264,1643216183.133264,3869047.30,0.00,7548431.12,-129531.50,-10244.39,3679383.81,7100917.06,7141600.16,47339447.09,0.49,7548431.12,1339.0,352.3160095,364.7408289,471751.14,-1162.23,-16636.83,,,,2.0,440.6121216,441.6291265,881.22,-153.7,-2.03,,,
2022-01-27 00:58:40.930960,1643216320.93096,3869022.42,0.00,7547274.99,-130638.25,-10244.33,3678252.57,7099763.81,7140446.65,47331758.75,0.49,7547274.99,1339.0,352.20999145,364.7408289,471609.18,-1162.23,-16778.79,,,,2.0,440.45401,441.6291265,880.91,-153.7,-2.35,,,
2022-01-27 00:58:48.337591,1643216328.337591,3862932.24,0.00,7548563.79,-129546.97,-10244.59,3685631.55,7100349.12,7141095.91,47335660.81,0.49,7548563.79,1340.0,352.3160095,364.73229095,472103.45,-1162.23,-16637.82,,,,3.0,440.7739868,441.67941765,1322.32,-153.7,-2.72,,,
2022-01-27 00:59:05.912957,1643216345.912957,3869091.01,0.00,7548340.21,-129651.39,-10363.75,3679249.20,7100817.52,7141501.41,47338783.50,0.49,7548340.21,1339.0,352.29599,364.73229095,471724.33,-1175.66,-16652.21,,,,2.0,440.80999755,441.67941765,881.62,-155.58,-1.74,,,
2022-01-27 01:01:23.688615,1643216483.688615,3869091.01,0.00,7551032.96,-126958.64,-10363.75,3681941.94,7103510.27,7144194.15,47356735.15,0.49,7551032.96,1339.0,352.5539856,364.73229095,472069.79,-1175.66,-16306.75,,,,2.0,441.026001,441.67941765,882.05,-155.58,-1.31,,,
2022-01-27 01:01:31.152659,1643216491.152659,3862821.32,0.00,7551666.19,-126177.27,-10363.55,3688844.88,7103460.18,7144206.18,47356401.19,0.49,7551666.19,1340.0,352.6300049,364.7239982,472524.21,-1175.66,-16205.95,,,,3.0,441.1560364,441.8396118,1323.47,-155.58,-2.05,,,
2022-01-27 01:01:48.445009,1643216508.445009,3868983.71,0.00,7550876.52,-126850.34,-10480.15,3681892.80,7103362.46,7144045.56,47355749.76,0.49,7550876.52,1339.0,352.55599975,364.7239982,472072.48,-1188.88,-16292.95,,,,2.0,441.0840149,441.8396118,882.17,-157.34,-1.51,,,
2022-01-27 01:04:06.003521,1643216646.003521,3868983.71,0.00,7550876.24,-126850.62,-10480.15,3681892.52,7103362.18,7144045.28,47355747.89,0.49,7550876.24,1339.0,352.55599975,364.7239982,472072.48,-1188.88,-16292.95,,,,2.0,441.0660095,441.8396118,882.13,-157.34,-1.55,,,
2022-01-27 01:04:13.495350,1643216653.49535,3862793.88,0.00,7548645.92,-129080.94,-10480.15,3685852.04,7100439.91,7141185.91,47336266.03,0.49,7548645.92,1340.0,352.34399415,364.7155027,472140.95,-1188.88,-16577.82,,,,3.0,440.76000975,441.81640785,1322.28,-157.34,-3.17,,,
2022-01-27 01:04:30.923859,1643216670.923859,3868954.56,0.00,7549990.11,-127618.69,-10598.22,3681035.54,7102476.05,7143159.15,47349840.35,0.49,7549990.11,1339.0,352.473999,364.7155027,471962.68,-1202.13,-16391.37,,,,2.0,440.92401125,441.81640785,881.85,-159.25,-1.78,,,
2022-01-27 01:06:48.693382,1643216808.693382,3868954.56,0.00,7549216.53,-128392.26,-10598.22,3680261.97,7101702.48,7142385.57,47344683.19,0.49,7549216.53,1339.0,352.3999939,364.7155027,471863.59,-1202.13,-16490.47,,,,2.0,440.78601075,441.81640785,881.57,-159.25,-2.06,,,
2022-01-27 01:06:56.199631,1643216816.199631,3862765.04,0.00,7549240.49,-128368.31,-10598.22,3686475.44,7101034.47,7141780.47,47340229.80,0.49,7549240.49,1340.0,352.4039917,364.70706575,472221.35,-1202.13,-16486.12,,,,3.0,440.6540222,441.7642719,1321.96,-159.25,-3.33,,,
2022-01-27 01:07:13.728623,1643216833.728623,3868925.80,0.00,7550918.84,-126572.43,-10715.74,3681993.04,7103404.79,7144087.88,47356031.91,0.49,7550918.84,1339.0,352.5660095,364.70706575,472085.89,-1215.26,-16256.87,,,,2.0,440.8200073,441.7642719,881.64,-161.22,-1.89,,,
2022-01-27 01:09:31.494596,1643216971.494596,3868925.80,0.00,7550203.72,-127287.55,-10715.74,3681277.92,7102689.67,7143372.76,47351264.44,0.49,7550203.72,1339.0,352.497406,364.70706575,471994.03,-1215.26,-16348.73,,,,2.0,440.8200073,441.7642719,881.64,-161.22,-1.89,,,
2022-01-27 01:09:38.921964,1643216978.921964,3862733.48,0.00,7550245.64,-127245.64,-10715.74,3687512.16,7102039.62,7142785.62,47346930.82,0.49,7550245.64,1340.0,352.5027771,364.69870975,472353.72,-1215.26,-16342.55,,,,3.0,440.92001345,441.81618125,1322.76,-161.22,-2.69,,,
2022-01-27 01:09:56.300895,1643216996.300895,3868895.18,0.00,7551077.23,-126297.12,-10832.66,3682182.05,7103563.18,7144246.27,47357087.85,0.49,7551077.23,1339.0,352.5839844,364.69870975,472109.96,-1228.38,-16221.62,,,,2.0,440.92599485,441.81618125,881.85,-163.12,-1.78,,,
2022-01-27 01:12:14.316093,1643217134.316093,3868895.18,0.00,7550764.28,-126610.08,-10832.66,3681869.10,7103250.22,7143933.32,47355001.48,0.49,7550764.28,1339.0,352.5539856,364.69870975,472069.79,-1228.38,-16261.79,,,,2.0,440.91000365,441.81618125,881.82,-163.12,-1.81,,,
2022-01-27 01:12:21.743131,1643217141.743131,3862696.86,0.00,7554935.44,-122438.91,-10832.66,3692238.58,7106729.42,7147475.42,47378196.16,0.49,7554935.44,1340.0,352.9552002,364.69069575,472959.97,-1228.38,-15725.56,,,,3.0,441.21398925,441.9574542,1323.64,-163.12,-2.23,,,
2022-01-27 01:12:39.543988,1643217159.543988,3868865.64,0.00,7556391.04,-120872.43,-10943.53,3687525.41,7108876.99,7149560.09,47392513.27,0.49,7556391.04,1339.0,353.0960083,364.69069575,472795.56,-1240.98,-15525.29,,,,2.0,441.31399535,441.9574542,882.63,-164.76,-1.29,,,
2022-01-27 01:14:57.256288,1643217297.256288,3868865.64,0.00,7556265.86,-120997.61,-10943.53,3687400.23,7108751.81,7149434.91,47391678.73,0.49,7556265.86,1339.0,353.0839844,364.69069575,472779.46,-1240.98,-15541.39,,,,2.0,441.32400515,441.9574542,882.65,-164.76,-1.27,,,
2022-01-27 01:15:04.649835,1643217304.649835,3862690.37,0.00,7555570.04,-121742.81,-10943.60,3692879.67,7107361.14,7148107.41,47382407.63,0.49,7555570.04,1340.0,353.01400755,364.68276985,473038.77,-1240.98,-15636.14,,,,3.0,441.3800049,442.0916361,1324.14,-164.76,-2.13,,,
2022-01-27 01:15:22.194938,1643217322.194938,3868882.67,0.00,7555037.13,-122211.84,-11056.94,3686154.46,7107517.32,7148200.94,47383448.80,0.49,7555037.13,1339.0,352.95999145,364.68276985,472613.43,-1253.71,-15696.8,,,,2.0,441.2799988,442.0916361,882.56,-166.58,-1.62,,,
2022-01-27 01:17:39.920803,1643217459.920803,3868882.67,0.00,7556247.76,-121001.21,-11056.94,3687365.09,7108727.95,7149411.57,47391519.66,0.49,7556247.76,1339.0,353.07598875,364.68276985,472768.75,-1253.71,-15541.48,,,,2.0,441.3739929,442.0916361,882.75,-166.58,-1.44,,,
2022-01-27 01:17:47.400834,1643217467.400834,3862679.68,0.00,7559026.74,-118222.23,-11056.94,3696347.06,7110814.96,7151561.48,47405433.06,0.49,7559026.74,1340.0,353.34399415,364.6750663,473480.95,-1253.71,-15183.64,,,,3.0,441.4339905,442.2044241,1324.3,-166.58,-2.31,,,
2022-01-27 01:18:04.807819,1643217484.807819,3868851.42,0.00,7559178.34,-117960.82,-11166.73,3690326.92,7111658.53,7152342.15,47411056.90,0.49,7559178.34,1339.0,353.35998535,364.6750663,473149.02,-1266.07,-15150.89,,,,2.0,441.4660034,442.2044241,882.93,-168.33,-1.48,,,
2022-01-27 01:20:22.630690,1643217622.63069,3868851.42,0.00,7557526.54,-119612.63,-11166.73,3688675.12,7110006.73,7150690.35,47400044.85,0.49,7557526.54,1339.0,353.2017517,364.6750663,472937.15,-1266.07,-15362.77,,,,2.0,441.31399535,442.2044241,882.63,-168.33,-1.78,,,
2022-01-27 01:20:30.093292,1643217630.093292,3862651.08,0.00,7556493.19,-120645.98,-11166.73,3693842.11,7108281.41,7149027.93,47388542.71,0.49,7556493.19,1340.0,353.1040039,364.66718195,473159.37,-1266.07,-15494.66,,,,3.0,441.3739929,442.24961605,1324.12,-168.33,-2.63,,,
2022-01-27 01:20:47.418455,1643217647.418455,3868819.62,0.00,7556183.81,-120842.08,-11280.01,3687364.18,7108664.00,7149347.62,47391093.33,0.49,7556183.81,1339.0,353.07598875,364.66718195,472768.75,-1278.67,-15520.61,,,,2.0,441.3160095,442.24961605,882.63,-170.27,-1.87,,,
2022-01-27 01:23:05.029955,1643217785.029955,3868819.62,0.00,7557123.31,-119902.57,-11280.01,3688303.69,7109603.51,7150287.12,47397356.70,0.49,7557123.31,1339.0,353.1660156,364.66718195,472889.29,-1278.67,-15400.06,,,,2.0,441.3840027,442.24961605,882.77,-170.27,-1.73,,,
2022-01-27 01:23:12.506554,1643217792.506554,3862620.22,0.00,7556166.62,-120859.27,-11280.01,3693546.40,7107954.84,7148701.36,47386365.59,0.49,7556166.62,1340.0,353.07598875,364.65931835,473121.82,-1278.67,-15521.66,,,,3.0,441.22598265,442.23307735,1323.68,-170.27,-3.02,,,
2022-01-27 01:23:30.088845,1643217810.088845,3868786.89,0.00,7555398.12,-121512.81,-11394.97,3686611.22,7107878.31,7148561.92,47385855.37,0.49,7555398.12,1339.0,353.0039978,364.65931835,472672.35,-1291.37,-15606.47,,,,2.0,441.1539612,442.23307735,882.31,-172.35,-2.16,,,
2022-01-27 01:25:47.804505,1643217947.804505,3868786.89,0.00,7555606.98,-121303.95,-11394.97,3686820.09,7108087.17,7148770.79,47387247.81,0.49,7555606.98,1339.0,353.0239868,364.65931835,472699.12,-1291.37,-15579.71,,,,2.0,441.18600465,442.23307735,882.37,-172.35,-2.09,,,
2022-01-27 01:25:55.227242,1643217955.227242,3862591.30,0.00,7553878.65,-123032.28,-11394.97,3691287.35,7105666.87,7146413.40,47371112.48,0.49,7553878.65,1340.0,352.85998535,364.65124425,472832.38,-1291.37,-15800.29,,,,3.0,440.9805908,442.1553849,1322.94,-172.35,-3.52,,,
2022-01-27 01:26:12.868448,1643217972.868448,3868756.58,0.00,7554761.54,-122033.70,-11510.67,3686004.96,7107241.73,7147925.35,47381611.52,0.49,7554761.54,1339.0,352.9460144,364.65124425,472594.71,-1304.09,-15673.3,,,,2.0,441.03601075,442.1553849,882.07,-174.49,-2.24,,,
2022-01-27 01:28:30.812144,1643218110.812144,3868756.58,0.00,7555437.64,-121357.60,-11510.67,3686681.06,7107917.83,7148601.45,47386118.84,0.49,7555437.64,1339.0,353.0107422,364.65124425,472681.38,-1304.09,-15586.63,,,,2.0,441.1239929,442.1553849,882.25,-174.49,-2.06,,,
2022-01-27 01:28:38.290019,1643218118.290019,3862556.78,0.00,7556500.33,-120294.91,-11510.67,3693943.55,7108288.55,7149035.07,47388590.32,0.49,7556500.33,1340.0,353.11398315,364.6433702,473172.74,-1304.09,-15449.38,,,,3.0,441.26000975,442.19692325,1323.78,-174.49,-2.81,,,
2022-01-27 01:28:55.798664,1643218135.798664,3868726.18,0.00,7557070.39,-119613.02,-11622.49,3688344.21,7109550.58,7150234.20,47397003.89,0.49,7557070.39,1339.0,353.17001345,364.6433702,472894.65,-1316.58,-15362.82,,,,2.0,441.30999755,442.1969233,882.62,-176.35,-1.77,,,
2022-01-27 01:31:13.388919,1643218273.388919,3868726.18,0.00,7557550.82,-119132.59,-11622.49,3688824.64,7110031.01,7150714.63,47400206.77,0.49,7557550.82,1339.0,353.2160034,364.6433702,472956.23,-1316.58,-15301.24,,,,2.0,441.3760071,442.1969233,882.75,-176.35,-1.64,,,
2022-01-27 01:31:20.838572,1643218280.838572,3862522.96,0.00,7558986.18,-117697.23,-11622.49,3696463.22,7110774.40,7151520.92,47405162.65,0.49,7558986.18,1340.0,353.35510255,364.6357035,473495.84,-1316.58,-15116.01,,,,3.0,441.4460144,442.2812822,1324.34,-176.35,-2.51,,,
2022-01-27 01:31:38.383148,1643218298.383148,3868693.92,0.00,7558228.01,-118344.53,-11733.36,3689534.09,7110708.20,7151391.82,47404721.35,0.49,7558228.01,1339.0,353.2839966,364.6357035,473047.27,-1328.95,-15199.94,,,,2.0,441.42001345,442.2812822,882.84,-178.23,-1.72,,,
2022-01-27 01:33:56.071923,1643218436.071923,3868693.92,0.00,7557455.33,-119117.21,-11733.36,3688761.41,7109935.52,7150619.14,47399570.14,0.49,7557455.33,1339.0,353.20999145,364.6357035,472948.18,-1328.95,-15299.03,,,,2.0,441.33999635,442.2812822,882.68,-178.23,-1.88,,,
2022-01-27 01:34:03.592273,1643218443.592273,3862494.28,0.00,7556875.50,-119697.04,-11733.36,3694381.23,7108663.72,7149410.25,47391091.47,0.49,7556875.50,1340.0,353.15600585,364.62785595,473229.05,-1328.95,-15372.28,,,,3.0,441.230011,442.26752145,1323.69,-178.23,-3.11,,,
2022-01-27 01:34:20.979875,1643218460.979875,3868663.91,0.00,7557070.70,-119389.82,-11845.38,3688406.79,7109550.89,7150234.51,47397005.93,0.49,7557070.70,1339.0,353.1760254,364.62785595,472902.7,-1341.37,-15334.0,,,,2.0,441.3039856,442.26752145,882.61,-180.2,-1.93,,,
2022-01-27 01:36:38.706473,1643218598.706473,3868663.91,0.00,7557424.80,-119035.72,-11845.38,3688760.88,7109904.99,7150588.61,47399366.58,0.49,7557424.80,1339.0,353.20999145,364.62785595,472948.18,-1341.37,-15288.52,,,,2.0,441.3039856,442.26752145,882.61,-180.2,-1.93,,,
2022-01-27 01:36:46.277162,1643218606.277162,3862458.20,0.00,7561436.71,-115023.81,-11845.38,3698978.51,7113224.93,7153971.45,47421499.53,0.49,7561436.71,1340.0,353.5960083,364.6203725,473818.65,-1341.37,-14772.65,,,,3.0,441.54000855,442.35834765,1324.62,-180.2,-2.46,,,
2022-01-27 01:37:03.800621,1643218623.800621,3868633.05,0.00,7561817.82,-114535.25,-11952.84,3693184.77,7114298.01,7154981.63,47428653.38,0.49,7561817.82,1339.0,353.6340027,364.6203725,473515.93,-1353.37,-14710.75,,,,2.0,441.55999755,442.35834765,883.12,-182.0,-1.6,,,
2022-01-27 01:39:21.304267,1643218761.304267,3868633.05,0.00,7561984.67,-114368.40,-11952.84,3693351.62,7114464.86,7155148.48,47429765.71,0.49,7561984.67,1339.0,353.6499939,364.6203725,473537.34,-1353.37,-14689.34,,,,2.0,441.5700073,442.35834765,883.14,-182.0,-1.58,,,
2022-01-27 01:39:28.776828,1643218768.776828,3862450.39,0.00,7564164.40,-112238.03,-11952.92,3701714.01,7115949.73,7156696.52,47439664.90,0.49,7564164.40,1340.0,353.85598755,364.61308115,474167.02,-1353.37,-14414.51,,,,3.0,441.5239563,442.41223175,1324.57,-182.0,-2.66,,,
2022-01-27 01:39:46.428995,1643218786.428995,3868624.50,0.00,7562976.50,-113317.33,-12061.52,3694352.00,7115453.81,7156137.69,47436358.75,0.49,7562976.50,1339.0,353.74398805,364.61308115,473663.2,-1365.28,-14553.72,,,,2.0,441.3659973,442.41223175,882.73,-184.04,-2.09,,,
2022-01-27 01:42:04.184366,1643218924.184366,3868624.50,0.00,7562518.21,-113775.62,-12061.52,3693893.71,7114995.53,7155679.41,47433303.51,0.49,7562518.21,1339.0,353.7000122,364.61308115,473604.32,-1365.28,-14612.6,,,,2.0,441.3739929,442.41223175,882.75,-184.04,-2.08,,,
2022-01-27 01:42:11.745987,1643218931.745987,3862414.23,0.00,7566150.20,-110143.64,-12061.52,3703735.97,7117935.53,7158682.32,47452903.55,0.49,7566150.20,1340.0,354.04940795,364.6059072,474426.21,-1365.28,-14145.71,,,,3.0,441.70401,442.51482115,1325.11,-184.04,-2.43,,,
2022-01-27 01:42:29.670736,1643218949.670736,3868595.27,0.00,7567437.02,-108754.40,-12163.93,3698841.75,7119914.33,7160598.21,47466095.55,0.49,7567437.02,1339.0,354.17401125,364.6059072,474239.0,-1376.74,-13968.31,,,,2.0,441.82333375,442.51482115,883.65,-185.74,-1.38,,,
2022-01-27 01:44:47.762350,1643219087.76235,3868595.27,0.00,7568396.31,-107795.11,-12163.93,3699801.04,7120873.62,7161557.50,47472490.81,0.49,7568396.31,1339.0,354.2659912,364.6059072,474362.16,-1376.74,-13845.15,,,,2.0,441.8539734,442.51482115,883.71,-185.74,-1.32,,,
2022-01-27 01:44:55.231455,1643219095.231455,3862377.45,0.00,7571824.20,-104367.22,-12163.93,3709446.75,7123609.54,7164356.33,47490730.27,0.49,7571824.20,1340.0,354.5960083,364.5991864,475158.65,-1376.74,-13404.26,,,,3.0,442.07598875,442.70654745,1326.23,-185.74,-1.89,,,
2022-01-27 01:45:13.013179,1643219113.013179,3868563.79,0.00,7571599.65,-104493.21,-12262.49,3703035.86,7124076.96,7164760.84,47493846.41,0.49,7571599.65,1339.0,354.57598875,364.5991864,474777.25,-1387.75,-13421.06,,,,2.0,442.0700073,442.70654745,884.14,-187.39,-1.27,,,
2022-01-27 01:47:30.851358,1643219250.851358,3868563.79,0.00,7570835.55,-105257.32,-12262.49,3702271.76,7123312.86,7163996.74,47488752.39,0.49,7570835.55,1339.0,354.5027771,364.5991864,474679.22,-1387.75,-13519.09,,,,2.0,442.01000975,442.70654745,884.02,-187.39,-1.39,,,
2022-01-27 01:47:38.335248,1643219258.335248,3862352.04,0.00,7566970.72,-109122.14,-12262.49,3704618.69,7118756.06,7159502.85,47458373.74,0.49,7566970.72,1340.0,354.1340027,364.59213475,474539.56,-1387.75,-14013.9,,,,3.0,441.7140198,442.72436495,1325.14,-187.39,-3.03,,,
2022-01-27 01:47:55.846916,1643219275.846916,3868533.47,0.00,7567812.59,-108176.73,-12366.03,3699279.12,7120289.90,7160973.78,47468599.33,0.49,7567812.59,1339.0,354.2160034,364.59213475,474295.23,-1399.12,-13893.64,,,,2.0,441.7999878,442.72436495,883.6,-189.32,-1.85,,,
2022-01-27 01:50:13.665188,1643219413.665188,3868533.47,0.00,7568626.57,-107362.74,-12366.03,3700093.10,7121103.89,7161787.77,47474025.90,0.49,7568626.57,1339.0,354.29400635,364.59213475,474399.67,-1399.12,-13789.19,,,,2.0,441.85601805,442.72436495,883.71,-189.32,-1.74,,,
2022-01-27 01:50:21.164732,1643219421.164732,3862259.35,0.00,7567570.19,-108295.95,-12365.84,3705310.84,7119362.72,7160108.85,47462418.10,0.49,7567570.19,1340.0,354.20599365,364.5851406,474636.03,-1399.12,-13908.06,,,,3.0,441.73999025,442.72957665,1325.22,-189.32,-2.97,,,
2022-01-27 01:50:38.576193,1643219438.576193,3868440.45,0.00,7567868.19,-107894.17,-12469.60,3699427.74,7120352.69,7161035.91,47469017.91,0.49,7567868.19,1339.0,354.23599245,364.5851406,474321.99,-1410.49,-13857.51,,,,2.0,441.776001,442.72957665,883.55,-191.28,-1.91,,,
2022-01-27 01:52:56.598586,1643219576.598586,3868440.45,0.00,7566615.93,-109146.43,-12469.60,3698175.48,7119100.43,7159783.66,47460669.52,0.49,7566615.93,1339.0,354.1159973,364.5851406,474161.32,-1410.49,-14018.18,,,,2.0,441.6839905,442.72957665,883.37,-191.28,-2.09,,,
2022-01-27 01:53:04.108955,1643219584.108955,3862229.42,0.00,7565975.46,-109786.90,-12469.60,3703746.04,7117767.99,7158514.13,47451786.62,0.49,7565975.46,1340.0,354.05599975,364.57804725,474435.04,-1410.49,-14099.54,,,,3.0,441.73599245,442.73638445,1325.21,-191.28,-3.0,,,
