date,timestamp,TotalCashValue,NetDividend,NetLiquidation,UnrealizedPnL,RealizedPnL,GrossPositionValue,AvailableFunds,ExcessLiquidity,BuyingPower,Leverage,EquityWithLoanValue,QQQ position,QQQ marketPrice,QQQ averageCost,QQQ marketValue,QQQ realizedPNL,QQQ unrealizedPNL,QQQ initMarginReq,QQQ maintMarginReq,QQQ costBasis,SPY position,SPY marketPrice,SPY averageCost,SPY marketValue,SPY realizedPNL,SPY unrealizedPNL,SPY initMarginReq,SPY maintMarginReq,SPY costBasis
2022-01-28 02:16:42.459606,1643307402.459606,3860624.06,0.00,7451526.56,-202850.67,-20433.26,3590902.50,6979347.36,7022272.74,46528982.40,0.48,7451526.56,1340.0,343.019989,362.44888475,459646.79,-2325.32,-26034.72,,,,3.0,432.35598755,433.7138319,1297.07,-297.59,-4.07,,,
2022-01-28 02:18:58.491691,1643307538.491691,3860624.06,0.00,7451903.28,-202473.96,-20433.26,3591279.21,6979724.07,7022649.45,46531493.81,0.48,7451903.28,1340.0,343.05599975,362.44888475,459695.04,-2325.32,-25986.47,,,,3.0,432.39001465,433.7138319,1297.17,-297.59,-3.97,,,
2022-01-28 02:19:05.537610,1643307545.53761,3854578.77,0.00,7444498.64,-209878.60,-20433.26,3589919.87,6971596.36,7014587.48,46477309.07,0.48,7444498.64,1341.0,342.3500061,362.43464995,459091.36,-2325.32,-26933.51,,,,4.0,431.58999635,433.44537395,1726.36,-297.59,-7.42,,,
2022-01-28 02:19:21.399211,1643307561.399211,3860593.73,0.00,7445303.98,-208888.05,-20618.47,3584710.25,6973124.77,7016050.16,46487498.49,0.48,7445303.98,1340.0,342.42825315,362.43464995,458853.86,-2346.33,-26808.57,,,,3.0,431.70999145,433.44537395,1295.13,-300.34,-5.21,,,
2022-01-28 02:21:37.456425,1643307697.456425,3860593.73,0.00,7446160.27,-208031.76,-20618.47,3585566.54,6973981.07,7016906.45,46493207.11,0.48,7446160.27,1340.0,342.51000975,362.43464995,458963.41,-2346.33,-26699.02,,,,3.0,431.8312073,433.44537395,1295.49,-300.34,-4.84,,,
2022-01-28 02:21:44.585423,1643307704.585423,3854583.80,0.00,7437671.62,-216569.59,-20618.60,3583087.82,6964766.31,7007757.70,46431775.38,0.48,7437671.62,1341.0,341.6960144,362.4199485,458214.36,-2346.33,-27790.8,,,,4.0,430.8539734,433.06403045,1723.42,-300.34,-8.84,,,
2022-01-28 02:22:00.432733,1643307720.432733,3860785.29,0.00,7438122.44,-216317.72,-20813.33,3577337.16,6965915.99,7008843.85,46439439.91,0.48,7438122.44,1340.0,341.70401,362.4199485,457883.37,-2368.05,-27759.36,,,,3.0,430.89001465,433.06403045,1292.67,-303.48,-6.52,,,
2022-01-28 02:24:16.494054,1643307856.494054,3860810.10,0.00,7437500.75,-216988.60,-20813.46,3576690.65,6965291.26,7008219.39,46435275.05,0.48,7437500.75,1340.0,341.64001465,362.4199485,457797.62,-2368.05,-27845.11,,,,3.0,430.82998655,433.06403045,1292.49,-303.48,-6.7,,,
2022-01-28 02:24:23.506900,1643307863.5069,3854781.56,0.00,7434302.03,-220187.32,-20813.46,3579520.47,6961369.42,7004363.29,46409129.44,0.48,7434302.03,1341.0,341.33599855,362.404997,457731.57,-2368.05,-28253.53,,,,4.0,430.44000245,432.65552285,1721.76,-303.48,-8.86,,,
2022-01-28 02:24:39.363242,1643307879.363242,3860775.47,0.00,7432042.98,-222246.11,-21013.72,3571267.51,6959833.49,7002761.63,46398889.94,0.48,7432042.98,1340.0,341.12179565,362.404997,457103.21,-2390.32,-28519.49,,,,3.0,430.269989,432.65552285,1290.81,-306.92,-7.16,,,
2022-01-28 02:26:55.418151,1643308015.418151,3860775.47,0.00,7433267.24,-221021.85,-21013.72,3572491.76,6961057.75,7003985.88,46407051.63,0.48,7433267.24,1340.0,341.23895265,362.404997,457260.2,-2390.32,-28362.5,,,,3.0,430.3200073,432.65552285,1290.96,-306.92,-7.01,,,
2022-01-28 02:27:02.477344,1643308022.477344,3854743.19,0.00,7436447.73,-217841.36,-21013.72,3581704.54,6963515.12,7006508.99,46423434.13,0.48,7436447.73,1341.0,341.54400635,362.390176,458010.51,-2390.32,-27954.71,,,,4.0,430.79000855,432.42914215,1723.16,-306.92,-6.56,,,
2022-01-28 02:27:18.373660,1643308038.37366,3860731.13,0.00,7436510.30,-217562.36,-21205.72,3575779.17,6964302.31,7007230.31,46428682.08,0.48,7436510.30,1340.0,341.5539856,362.390176,457682.34,-2412.26,-27920.5,,,,3.0,430.7449951,432.42914215,1292.23,-309.63,-5.05,,,
2022-01-28 02:29:34.461430,1643308174.46143,3860731.13,0.00,7436660.94,-217411.72,-21205.72,3575929.81,6964452.95,7007380.95,46429686.35,0.48,7436660.94,1340.0,341.5683594,362.390176,457701.6,-2412.26,-27901.23,,,,3.0,430.769989,432.42914215,1292.31,-309.63,-4.98,,,
2022-01-28 02:29:41.477761,1643308181.477761,3854707.13,0.00,7430280.41,-223792.25,-21205.72,3575573.28,6957349.30,7000343.04,46382328.68,0.48,7430280.41,1341.0,340.95999145,362.37495585,457227.35,-2412.26,-28717.47,,,,4.0,430.2000122,432.1318566,1720.8,-309.63,-7.73,,,
2022-01-28 02:29:57.339582,1643308197.339582,3860699.94,0.00,7430639.88,-223235.74,-21402.76,3569939.95,6958431.89,7001359.89,46389545.96,0.48,7430639.88,1340.0,340.99591065,362.37495585,456934.52,-2434.64,-28647.92,,,,3.0,430.1844177,432.1318566,1290.55,-312.54,-5.84,,,
2022-01-28 02:32:13.429764,1643308333.429764,3860699.94,0.00,7431206.29,-222669.33,-21402.76,3570506.35,6958998.30,7001926.30,46393322.01,0.48,7431206.29,1340.0,341.0499878,362.37495585,457006.98,-2434.64,-28575.46,,,,3.0,430.26400755,432.1318566,1290.79,-312.54,-5.6,,,
2022-01-28 02:32:20.448753,1643308340.448753,3854664.17,0.00,7438723.87,-215151.76,-21402.76,3584059.69,6965792.76,7008786.49,46438618.38,0.48,7438723.87,1341.0,341.769989,362.3603362,458313.56,-2434.64,-27611.66,,,,4.0,430.9700012,432.08889245,1723.88,-312.54,-4.48,,,
2022-01-28 02:32:36.382768,1643308356.382768,3860665.63,0.00,7437633.30,-216054.38,-21590.70,3576967.67,6965425.31,7008353.31,46436168.72,0.48,7437633.30,1340.0,341.66778565,362.3603362,457834.83,-2456.42,-27728.02,,,,3.0,430.7650757,432.08889245,1292.3,-314.89,-3.97,,,
2022-01-28 02:34:52.435055,1643308492.435055,3860665.63,0.00,7436063.42,-217624.26,-21590.70,3575397.79,6963855.43,7006783.43,46425702.85,0.48,7436063.42,1340.0,341.51760865,362.3603362,457633.6,-2456.42,-27929.25,,,,3.0,430.67599485,432.08889245,1292.03,-314.89,-4.24,,,
2022-01-28 02:34:59.463077,1643308499.463077,3854629.70,0.00,7438627.22,-215060.46,-21590.70,3583997.52,6965696.11,7008689.85,46437974.07,0.48,7438627.22,1341.0,341.76400755,362.34572,458305.53,-2456.42,-27600.08,,,,4.0,430.980011,432.06416935,1723.92,-314.89,-4.34,,,
2022-01-28 02:35:15.369111,1643308515.369111,3860610.09,0.00,7439359.48,-214095.13,-21774.46,3578749.39,6967154.52,7010082.24,46447696.80,0.48,7439359.48,1340.0,341.83999635,362.34572,458065.6,-2478.02,-27477.67,,,,3.0,431.05999755,432.06416935,1293.18,-316.89,-3.01,,,
2022-01-28 02:37:31.439942,1643308651.439942,3860610.09,0.00,7443858.46,-209596.14,-21774.46,3583248.37,6971653.50,7014581.23,46477690.02,0.48,7443858.46,1340.0,342.26989745,362.34572,458641.66,-2478.02,-26901.6,,,,3.0,431.5299988,432.06416935,1294.59,-316.89,-1.6,,,
2022-01-28 02:37:38.507560,1643308658.50756,3854548.65,0.00,7439605.63,-213799.79,-21774.32,3585056.98,6966680.60,7009673.78,46444537.33,0.48,7439605.63,1341.0,341.8699951,362.331234,458447.66,-2478.02,-27438.52,,,,4.0,430.92355345,432.030627,1723.69,-316.89,-4.43,,,
2022-01-28 02:37:54.437483,1643308674.437483,3860540.31,0.00,7439065.14,-214131.24,-21958.93,3578524.82,6966864.72,7009792.03,46445764.78,0.48,7439065.14,1340.0,341.8222046,362.331234,458041.75,-2499.54,-27482.1,,,,3.0,430.8699951,432.030627,1292.61,-319.07,-3.48,,,
2022-01-28 02:40:10.534120,1643308810.53412,3860540.31,0.00,7440090.18,-213106.19,-21958.93,3579549.87,6967889.77,7010817.08,46452598.45,0.48,7440090.18,1340.0,341.92001345,362.331234,458172.82,-2499.54,-27351.04,,,,3.0,431.04000855,432.030627,1293.12,-319.07,-2.97,,,
2022-01-28 02:40:17.558992,1643308817.558992,3854512.43,0.00,7433017.20,-220179.17,-21958.93,3578504.76,6960093.67,7003086.72,46400624.50,0.48,7433017.20,1341.0,341.24536135,362.31628155,457610.03,-2499.54,-28256.1,,,,4.0,430.44000245,431.88547025,1721.76,-319.07,-5.78,,,
2022-01-28 02:40:33.426598,1643308833.426598,3860505.77,0.00,7431039.13,-221963.21,-22152.97,3570533.36,6958838.71,7001766.02,46392258.09,0.48,7431039.13,1340.0,341.0579834,362.31628155,457017.7,-2521.81,-28486.12,,,,3.0,430.29800415,431.88547025,1290.89,-321.71,-4.76,,,
2022-01-28 02:42:49.496273,1643308969.496273,3860505.77,0.00,7431212.29,-221790.05,-22152.97,3570706.52,6959011.87,7001939.18,46393412.45,0.48,7431212.29,1340.0,341.074646,362.31628155,457040.03,-2521.81,-28463.79,,,,3.0,430.26400755,431.88547025,1290.79,-321.71,-4.86,,,
2022-01-28 02:42:56.514856,1643308976.514856,3854469.01,0.00,7438578.61,-214423.73,-22152.97,3584109.60,6965655.08,7008648.13,46437700.56,0.48,7438578.61,1341.0,341.7799988,362.30172805,458326.98,-2521.81,-27519.64,,,,4.0,431.05999755,431.9316027,1724.24,-321.71,-3.49,,,
2022-01-28 02:43:12.418827,1643308992.418827,3860469.35,0.00,7436147.22,-216667.84,-22340.24,3575677.87,6963946.81,7006874.12,46426312.05,0.48,7436147.22,1340.0,341.5499878,362.30172805,457676.98,-2543.54,-27807.33,,,,3.0,430.6499939,431.9316027,1291.95,-324.02,-3.84,,,
2022-01-28 02:45:28.438828,1643309128.438828,3860469.35,0.00,7434806.00,-218009.07,-22340.24,3574336.64,6962605.58,7005532.89,46417370.53,0.48,7434806.00,1340.0,341.4215698,362.30172805,457504.9,-2543.54,-27979.41,,,,3.0,430.6239929,431.9316027,1291.87,-324.02,-3.92,,,
2022-01-28 02:45:35.473358,1643309135.473358,3854439.06,0.00,7435548.47,-217266.60,-22340.24,3581109.41,6962624.94,7005617.99,46417499.62,0.48,7435548.47,1341.0,341.49398805,362.2868647,457943.44,-2543.54,-27883.25,,,,4.0,430.67001345,431.866202,1722.68,-324.02,-4.78,,,
2022-01-28 02:45:51.351652,1643309151.351652,3860440.49,0.00,7436601.67,-216027.84,-22525.79,3576161.18,6964401.25,7007328.56,46429341.69,0.48,7436601.67,1340.0,341.5960083,362.2868647,457738.65,-2565.28,-27725.75,,,,3.0,430.7729492,431.866202,1292.32,-326.09,-3.28,,,
2022-01-28 02:48:07.411927,1643309287.411927,3860440.49,0.00,7438107.16,-214522.36,-22525.79,3577666.66,6965906.74,7008834.05,46439378.28,0.48,7438107.16,1340.0,341.7398987,362.2868647,457931.46,-2565.28,-27532.93,,,,3.0,430.9160156,431.866202,1292.75,-326.09,-2.85,,,
2022-01-28 02:48:14.435602,1643309294.435602,3854356.84,0.00,7438139.51,-214391.64,-22525.50,3583782.67,6965222.07,7008214.56,46434813.78,0.48,7438139.51,1341.0,341.7539978,362.272266,458292.11,-2565.28,-27515.0,,,,4.0,430.76397705,431.8546515,1723.06,-326.09,-4.36,,,
2022-01-28 02:48:30.312212,1643309310.312212,3860357.73,0.00,7436992.99,-215352.35,-22711.31,3576635.25,6964798.64,7007725.40,46431990.92,0.48,7436992.99,1340.0,341.6459961,362.272266,457805.63,-2586.93,-27639.2,,,,3.0,430.6960144,431.8546515,1292.09,-328.3,-3.48,,,
2022-01-28 02:50:46.380673,1643309446.380673,3860407.35,0.00,7438284.22,-214159.48,-22711.60,3577876.87,6966083.81,7009011.12,46440558.71,0.48,7438284.22,1340.0,341.76000975,362.272266,457958.41,-2586.93,-27486.42,,,,3.0,430.927063,431.8546515,1292.78,-328.3,-2.78,,,
2022-01-28 02:50:53.662225,1643309453.662225,3860407.35,0.00,7438284.22,-214159.48,-22711.60,3577876.87,6966083.81,7009011.12,46440558.71,0.48,7438284.22,1340.0,341.76000975,362.272266,457958.41,-2586.93,-27486.42,,,,3.0,430.927063,431.8546515,1292.78,-328.3,-2.78,,,
2022-01-28 02:51:09.557596,1643309469.557596,3860369.77,0.00,7441378.81,-210883.36,-22893.13,3581009.04,6969178.39,7012105.70,46461189.26,0.48,7441378.81,1340.0,342.05999755,362.2581778,458360.4,-2608.15,-27065.56,,,,3.0,430.9460144,431.98848865,1292.84,-330.38,-3.13,,,
2022-01-28 02:53:25.663452,1643309605.663452,3860369.77,0.00,7440585.29,-211676.88,-22893.13,3580215.52,6968384.87,7011312.18,46455899.14,0.48,7440585.29,1340.0,341.9840088,362.2581778,458258.57,-2608.15,-27167.39,,,,3.0,430.93600465,431.98848865,1292.81,-330.38,-3.16,,,
2022-01-28 02:53:32.730156,1643309612.730156,3854333.79,0.00,7438569.38,-213692.79,-22893.13,3584235.59,6965645.86,7008638.90,46437639.05,0.48,7438569.38,1341.0,341.79229735,362.24364525,458343.47,-2608.15,-27425.26,,,,4.0,430.980011,431.9913665,1723.92,-330.38,-4.05,,,
2022-01-28 02:53:48.668289,1643309628.668289,3860339.82,0.00,7439664.82,-212415.75,-23074.73,3579325.00,6967464.40,7010391.72,46449762.70,0.48,7439664.82,1340.0,341.8984375,362.24364525,458143.91,-2629.51,-27262.58,,,,3.0,431.05599975,431.99136645,1293.17,-332.33,-2.81,,,
2022-01-28 02:56:04.758807,1643309764.758807,3860339.82,0.00,7439784.37,-212296.21,-23074.73,3579444.55,6967583.95,7010511.26,46450559.68,0.48,7439784.37,1340.0,341.91000365,362.24364525,458159.4,-2629.51,-27247.08,,,,3.0,431.00479125,431.99136645,1293.01,-332.33,-2.96,,,
2022-01-28 02:56:11.781402,1643309771.781402,3854298.46,0.00,7442488.27,-209592.31,-23074.73,3588189.81,6969564.75,7012557.79,46463764.97,0.48,7442488.27,1341.0,342.17001345,362.22945905,458849.99,-2629.51,-26899.72,,,,4.0,431.23999025,432.05352485,1724.96,-332.33,-3.25,,,
2022-01-28 02:56:27.656204,1643309787.656204,3860303.64,0.00,7439369.57,-212528.18,-23257.55,3579065.93,6967169.15,7010096.46,46447794.36,0.48,7439369.57,1340.0,341.8739929,362.22945905,458111.15,-2650.9,-27276.32,,,,3.0,430.89001465,432.05352485,1292.67,-334.4,-3.49,,,
2022-01-28 02:58:43.724663,1643309923.724663,3860303.64,0.00,7440841.62,-211056.13,-23257.55,3580537.98,6968641.20,7011568.51,46457608.02,0.48,7440841.62,1340.0,342.01470945,362.22945905,458299.71,-2650.9,-27087.76,,,,3.0,431.019989,432.05352485,1293.06,-334.4,-3.1,,,
2022-01-28 02:58:50.801251,1643309930.801251,3854370.00,0.00,7454925.71,-197217.46,-23258.30,3600555.71,6981987.01,7024981.44,46546580.10,0.48,7454925.71,1341.0,343.33999635,362.2160814,460418.94,-2650.9,-25312.83,,,,4.0,432.11499025,432.34264365,1728.46,-334.4,-0.91,,,
2022-01-28 02:59:06.667408,1643309946.667408,3860394.53,0.00,7454676.33,-197301.02,-23424.11,3594281.80,6982460.77,7025389.46,46549738.46,0.48,7454676.33,1340.0,343.31799315,362.2160814,460046.11,-2670.83,-25323.44,,,,3.0,432.0,432.34264365,1296.0,-335.76,-1.03,,,
2022-01-28 03:01:22.767335,1643310082.767335,3860394.53,0.00,7452793.85,-199183.50,-23424.11,3592399.31,6980578.29,7023506.97,46537188.58,0.48,7452793.85,1340.0,343.1376648,362.2160814,459804.47,-2670.83,-25565.08,,,,3.0,432.0050049,432.34264365,1296.02,-335.76,-1.01,,,
2022-01-28 03:01:29.805511,1643310089.805511,3854401.35,0.00,7461214.81,-190910.07,-23424.57,3606813.46,6988267.00,7031262.25,46588446.64,0.48,7461214.81,1341.0,343.9299927,362.2031686,461210.12,-2670.83,-24504.33,,,,4.0,432.89001465,432.72948275,1731.56,-335.76,0.64,,,
2022-01-28 03:01:45.677990,1643310105.67799,3860436.98,0.00,7460543.34,-191423.79,-23582.31,3600106.35,6988318.67,7031248.19,46588791.15,0.48,7460543.34,1340.0,343.8674927,362.2031686,460782.44,-2690.16,-24569.81,,,,3.0,432.79000855,432.72948275,1298.37,-336.68,0.18,,,
2022-01-28 03:04:01.779710,1643310241.77971,3860412.18,0.00,7463872.44,-188045.52,-23582.16,3603460.26,6991650.81,7034580.05,46611005.38,0.48,7463872.44,1340.0,344.19000245,362.2031686,461214.6,-2690.16,-24137.64,,,,3.0,433.2200012,432.72948275,1299.66,-336.68,1.47,,,
2022-01-28 03:04:08.810955,1643310248.810955,3854282.83,0.00,7468304.32,-183515.29,-23581.86,3614021.48,6995365.62,7038360.05,46635770.83,0.48,7468304.32,1341.0,344.62390135,362.19084705,462140.65,-2690.16,-23557.27,,,,4.0,433.7839966,433.21711205,1735.14,-336.68,2.27,,,
2022-01-28 03:04:24.711057,1643310264.711057,3860327.00,0.00,7465856.00,-185810.81,-23734.65,3605529.00,6993640.44,7036569.12,46624269.58,0.48,7465856.00,1340.0,344.39205935,362.19084705,461485.36,-2708.98,-23850.38,,,,3.0,433.45999145,433.21711205,1300.38,-337.47,0.73,,,
2022-01-28 03:06:40.796717,1643310400.796717,3860327.00,0.00,7466316.32,-185350.49,-23734.65,3605989.32,6994100.76,7037029.45,46627338.41,0.48,7466316.32,1340.0,344.43600465,362.19084705,461544.25,-2708.98,-23791.49,,,,3.0,433.526001,433.21711205,1300.58,-337.47,0.93,,,
2022-01-28 03:06:47.862847,1643310407.862847,3854246.65,0.00,7468498.72,-183168.09,-23734.65,3614252.07,6995560.03,7038554.46,46637066.87,0.48,7468498.72,1341.0,344.6459961,362.17852725,462170.28,-2708.98,-23511.12,,,,4.0,433.776001,433.60533405,1735.1,-337.47,0.68,,,
2022-01-28 03:07:03.762406,1643310423.762406,3860290.50,0.00,7465337.57,-186173.20,-23890.69,3605047.07,6993122.01,7036050.70,46620813.39,0.48,7465337.57,1340.0,344.3460083,362.17852725,461423.65,-2727.81,-23895.58,,,,3.0,433.41000365,433.60533405,1300.23,-338.67,-0.59,,,
2022-01-28 03:09:19.859871,1643310559.859871,3860290.50,0.00,7462005.66,-189505.11,-23890.69,3601715.16,6989790.10,7032718.79,46598600.67,0.48,7462005.66,1340.0,344.02752685,362.17852725,460996.89,-2727.81,-24322.34,,,,3.0,433.10998535,433.60533405,1299.33,-338.67,-1.49,,,
2022-01-28 03:09:26.905882,1643310566.905882,3854082.61,0.00,7462224.36,-189016.20,-23889.85,3608141.74,6989302.37,7032295.28,46595349.13,0.48,7462224.36,1341.0,344.07492065,362.1657543,461404.47,-2727.81,-24259.81,,,,4.0,433.2460022,433.7765005,1732.98,-338.67,-2.12,,,
2022-01-28 03:09:42.785000,1643310582.785,3860123.69,0.00,7462601.10,-188479.63,-24049.68,3602477.41,6990402.21,7033329.38,46602681.40,0.48,7462601.10,1340.0,344.11224365,362.1657543,461110.41,-2746.88,-24191.7,,,,3.0,433.32598875,433.77650055,1299.98,-340.12,-1.35,,,
2022-01-28 03:11:58.887331,1643310718.887331,3860123.69,0.00,7463100.95,-187979.78,-24049.68,3602977.26,6990902.06,7033829.23,46606013.75,0.48,7463100.95,1340.0,344.16000365,362.1657543,461174.4,-2746.88,-24127.71,,,,3.0,433.3800049,433.77650055,1300.14,-340.12,-1.19,,,
2022-01-28 03:12:05.902376,1643310725.902376,3854052.59,0.00,7461493.86,-189586.87,-24049.68,3607441.27,6988571.87,7031564.78,46590479.12,0.48,7461493.86,1341.0,344.0078125,362.15294615,461314.48,-2746.88,-24332.62,,,,4.0,433.2659912,433.9048754,1733.06,-340.12,-2.56,,,
2022-01-28 03:12:21.820313,1643310741.820313,3860065.73,0.00,7460091.21,-190776.49,-24213.38,3600025.48,6987895.36,7030822.26,46585969.08,0.48,7460091.21,1340.0,343.8800049,362.15294615,460799.21,-2766.17,-24485.74,,,,3.0,433.14001465,433.9048754,1299.42,-341.85,-2.29,,,
2022-01-28 03:14:37.917409,1643310877.917409,3860078.26,0.00,7461893.44,-188999.08,-24213.46,3601815.19,6989696.06,7032623.10,46597973.74,0.48,7461893.44,1340.0,344.0499878,362.15294615,461026.98,-2766.17,-24257.96,,,,3.0,433.29000855,433.9048754,1299.87,-341.85,-1.84,,,
2022-01-28 03:14:44.958174,1643310884.958174,3854011.07,0.00,7458842.48,-192050.04,-24213.46,3604831.40,6985921.99,7028914.76,46572813.27,0.48,7458842.48,1341.0,343.76000975,362.14000585,460982.17,-2766.17,-24647.57,,,,4.0,432.95999145,433.92365655,1731.84,-341.85,-3.85,,,
2022-01-28 03:15:00.900785,1643310900.900785,3860045.50,0.00,7458368.88,-192356.23,-24380.86,3598323.38,6986171.50,7029098.54,46574476.67,0.48,7458368.88,1340.0,343.71636965,362.14000585,460579.94,-2785.64,-24687.67,,,,3.0,432.9040222,433.92365655,1298.71,-343.87,-3.06,,,
2022-01-28 03:17:17.025143,1643311037.025143,3860045.50,0.00,7455890.35,-194834.76,-24380.86,3595844.85,6983692.97,7026620.01,46557953.14,0.48,7455890.35,1340.0,343.480011,362.14000585,460263.21,-2785.64,-25004.39,,,,3.0,432.4299927,433.92365655,1297.29,-343.87,-4.48,,,
2022-01-28 03:17:24.118456,1643311044.118456,3853988.76,0.00,7452716.12,-198008.99,-24380.86,3598727.36,6979795.64,7022788.41,46531970.91,0.48,7452716.12,1341.0,343.17800905,362.12662775,460201.71,-2785.64,-25410.1,,,,4.0,432.19799805,433.7527424,1728.79,-343.87,-6.22,,,
2022-01-28 03:17:40.032464,1643311060.032464,3860014.77,0.00,7453308.24,-197242.50,-24555.25,3593293.46,6981110.85,7024037.89,46540739.02,0.48,7453308.24,1340.0,343.23599245,362.12662775,459936.23,-2805.53,-25313.45,,,,3.0,432.26000975,433.7527424,1296.78,-346.36,-4.48,,,
2022-01-28 03:19:56.154757,1643311196.154757,3859989.97,0.00,7450686.62,-199814.95,-24555.09,3590696.65,6978492.27,7021419.03,46523281.80,0.48,7450686.62,1340.0,342.98999025,362.12662775,459606.59,-2805.53,-25643.09,,,,3.0,432.019989,433.7527424,1296.06,-346.36,-5.2,,,
2022-01-28 03:20:03.217544,1643311203.217544,3853934.12,0.00,7452112.60,-198388.96,-24555.09,3598178.48,6979195.16,7022187.65,46527967.73,0.48,7452112.60,1341.0,343.12789915,362.1132149,460134.51,-2805.53,-25459.31,,,,4.0,432.1260071,433.6120568,1728.5,-346.36,-5.94,,,
2022-01-28 03:20:19.192048,1643311219.192048,3859954.18,0.00,7449168.43,-201154.03,-24734.19,3589214.26,6976974.08,7019900.84,46513160.56,0.48,7449168.43,1340.0,342.8482361,362.1132149,459416.64,-2825.82,-25815.07,,,,3.0,431.91000365,433.6120568,1295.73,-349.07,-5.11,,,
2022-01-28 03:22:35.351258,1643311355.351258,3859954.18,0.00,7450754.78,-199567.68,-24734.19,3590800.60,6978560.43,7021487.19,46523736.21,0.48,7450754.78,1340.0,342.99990845,362.1132149,459619.88,-2825.82,-25611.83,,,,3.0,432.0376892,433.6120568,1296.11,-349.07,-4.72,,,
2022-01-28 03:22:42.400554,1643311362.400554,3853929.48,0.00,7447754.33,-202617.30,-24734.35,3593824.85,6974833.85,7017826.62,46498892.33,0.48,7447754.33,1341.0,342.70999145,362.0995063,459574.1,-2825.82,-26001.34,,,,4.0,431.7799988,433.4040426,1727.12,-349.07,-6.5,,,
2022-01-28 03:22:58.312055,1643311378.312055,3859945.61,0.00,7446230.80,-203959.48,-24915.70,3586285.19,6974033.42,7016960.45,46493556.11,0.48,7446230.80,1340.0,342.5660095,362.0995063,459038.45,-2846.36,-26174.89,,,,3.0,431.66000365,433.4040426,1294.98,-351.8,-5.23,,,
2022-01-28 03:25:14.437156,1643311514.437156,3859945.61,0.00,7446209.40,-203980.88,-24915.70,3586263.79,6974012.02,7016939.05,46493413.44,0.48,7446209.40,1340.0,342.56399535,362.0995063,459035.75,-2846.36,-26177.58,,,,3.0,431.64401245,433.4040426,1294.93,-351.8,-5.28,,,
2022-01-28 03:25:21.510495,1643311521.510495,3853910.99,0.00,7437531.14,-212659.14,-24915.70,3583620.15,6964610.66,7007603.43,46430737.72,0.48,7437531.14,1341.0,341.73599245,362.0850548,458267.97,-2846.36,-27288.09,,,,4.0,430.8460083,433.02303195,1723.38,-351.8,-8.71,,,
2022-01-28 03:25:37.485319,1643311537.485319,3859915.74,0.00,7438250.87,-211749.77,-25105.34,3578335.13,6966053.49,7008980.52,46440356.57,0.48,7438250.87,1340.0,341.80599975,362.0850548,458020.04,-2867.67,-27173.93,,,,3.0,430.9760132,433.02303195,1292.93,-354.84,-6.14,,,
2022-01-28 03:27:53.706930,1643311673.70693,3859915.74,0.00,7438231.10,-211769.54,-25105.34,3578315.37,6966033.72,7008960.76,46440224.80,0.48,7438231.10,1340.0,341.8039856,362.0850548,458017.34,-2867.67,-27176.63,,,,3.0,431.0299988,433.02303195,1293.09,-354.84,-5.98,,,
2022-01-28 03:28:00.738741,1643311680.738741,3853883.53,0.00,7435687.37,-214313.27,-25105.34,3581803.84,6962766.88,7005759.66,46418445.90,0.48,7435687.37,1341.0,341.5625,362.0704798,458035.31,-2867.67,-27501.2,,,,4.0,430.723999,432.70477395,1722.9,-354.84,-7.92,,,
2022-01-28 03:28:16.682684,1643311696.682684,3859887.81,0.00,7438472.75,-211340.38,-25292.85,3578584.93,6966275.36,7009202.40,46441835.76,0.48,7438472.75,1340.0,341.82998655,362.0704798,458052.18,-2888.93,-27122.26,,,,3.0,430.9500122,432.70477395,1292.85,-357.65,-5.26,,,
2022-01-28 03:30:32.836988,1643311832.836988,3859887.81,0.00,7436170.45,-213642.68,-25292.85,3576282.64,6963973.06,7006900.10,46426487.10,0.48,7436170.45,1340.0,341.60998535,362.0704798,457757.38,-2888.93,-27417.06,,,,3.0,430.70999145,432.70477395,1292.13,-357.65,-5.98,,,
2022-01-28 03:30:39.946081,1643311839.946081,3853851.09,0.00,7438251.19,-211561.94,-25292.85,3584400.10,6965330.70,7008323.47,46435538.01,0.48,7438251.19,1341.0,341.80999755,362.0561394,458367.21,-2888.93,-27150.08,,,,4.0,431.06399535,432.5360805,1724.26,-357.65,-5.89,,,
2022-01-28 03:30:56.005702,1643311856.005702,3859858.25,0.00,7439701.94,-209927.98,-25476.06,3579843.68,6967504.55,7010431.59,46450030.36,0.48,7439701.94,1340.0,341.9500122,362.0561394,458213.02,-2910.05,-26942.21,,,,3.0,431.1960144,432.53608045,1293.59,-360.04,-4.02,,,
2022-01-28 03:33:12.181123,1643311992.181123,3859858.25,0.00,7438400.69,-211229.23,-25476.06,3578542.44,6966203.31,7009130.34,46441355.37,0.48,7438400.69,1340.0,341.8257141,362.0561394,458046.46,-2910.05,-27108.77,,,,3.0,431.04000855,432.53608045,1293.12,-360.04,-4.49,,,
2022-01-28 03:33:19.284162,1643311999.284162,3853856.27,0.00,7431428.57,-218250.51,-25476.23,3577572.30,6958505.05,7001498.10,46390033.66,0.48,7431428.57,1341.0,341.15600585,362.0412877,457490.2,-2910.05,-28007.16,,,,4.0,430.47402955,432.26456035,1721.9,-360.04,-7.16,,,
