state,timestamp,orderId,ticker,action,lmtPrice,totalQuantity,avgPrice,error message,exchange,commission
1,1643291736.16268,21895,SPY,BUY,445.6,1.0,436.96,,ISLAND,1.0 USD
1,1643291772.928425,21903,QQQ,SELL,341.5,1.0,348.7,,MEMX,1.001908 USD
1,1643291774.144363,21905,SPY,SELL,428.3,1.0,437.05,,MEMX,1.002359 USD
0,1643291870.955874,21913,QQQ,BUY,278.8,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643291932.35446,21915,SPY,BUY,349.5,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643291971.190758,21926,QQQ,BUY,355.4,1.0,348.49,,ARCA,1.0 USD
1,1643291972.409529,21928,SPY,BUY,445.7,1.0,436.95,,ARCA,1.0 USD
1,1643292009.103525,21936,QQQ,SELL,341.6,1.0,348.54,,MEMX,1.001908 USD
1,1643292010.323385,21938,SPY,SELL,428.3,1.0,437.0,,DRCTEDGE,1.002359 USD
0,1643292107.003717,21946,QQQ,BUY,278.9,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643292168.404363,21948,SPY,BUY,349.6,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643292207.304731,21959,QQQ,BUY,356.0,1.0,349.03,,ARCA,1.0 USD
1,1643292208.560372,21961,SPY,BUY,446.0,1.0,437.25,,MEMX,1.0 USD
1,1643292245.274665,21969,QQQ,SELL,342.1,1.0,349.12,,ISLAND,1.001911 USD
1,1643292246.474195,21971,SPY,SELL,428.6,1.0,437.37,,ISLAND,1.002361 USD
0,1643292343.194805,21979,QQQ,BUY,279.3,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643292404.622847,21981,SPY,BUY,349.9,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643292443.499548,21992,QQQ,BUY,356.0,1.0,348.91,,MEMX,1.0 USD
1,1643292444.711841,21994,SPY,BUY,445.9,1.0,437.06,,ISLAND,1.0 USD
1,1643292481.516838,22002,QQQ,SELL,342.0,1.0,348.94,,ISLAND,1.00191 USD
1,1643292482.728596,22004,SPY,SELL,428.4,1.0,437.12,,ISLAND,1.002359 USD
0,1643292579.543595,22012,QQQ,BUY,279.2,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643292640.96028,22014,SPY,BUY,349.7,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643292679.832784,22025,QQQ,BUY,356.0,1.0,349.01,,DRCTEDGE,1.0 USD
1,1643292681.048593,22027,SPY,BUY,446.0,1.0,437.25,,ISLAND,1.0 USD
1,1643292717.774724,22035,QQQ,SELL,342.0,1.0,348.99,,MEMX,1.00191 USD
1,1643292718.995001,22037,SPY,SELL,428.5,1.0,437.23,,ISLAND,1.00236 USD
0,1643292815.766145,22045,QQQ,BUY,279.3,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643292877.171228,22047,SPY,BUY,349.9,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643292916.03605,22058,QQQ,BUY,356.5,1.0,349.38,,MEMX,1.0 USD
1,1643292917.229456,22060,SPY,BUY,446.6,1.0,437.88,,ISLAND,1.0 USD
1,1643292951.796626,22068,QQQ,SELL,342.4,1.0,349.42,,MEMX,1.001912 USD
1,1643292953.000396,22070,SPY,SELL,429.1,1.0,437.86,,ARCA,1.002363 USD
0,1643294112.603392,22342,QQQ,BUY,279.1,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643294173.994488,22344,SPY,BUY,350.5,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643294180.011582,22355,QQQ,BUY,354.7,1.0,347.73,,IEX,1.0 USD
1,1643294181.232876,22357,SPY,BUY,446.2,1.0,437.34,,DRCTEDGE,1.0 USD
1,1643294196.786463,22365,QQQ,SELL,340.4,1.0,347.44,,ISLAND,1.001902 USD
1,1643294198.003236,22367,SPY,SELL,428.4,1.0,437.24,,DRCTEDGE,1.00236 USD
0,1643294273.538163,22375,QQQ,BUY,278.1,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643294334.953446,22377,SPY,BUY,349.9,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643294340.964123,22388,QQQ,BUY,354.7,1.0,347.91,,MEMX,1.0 USD
1,1643294342.176848,22390,SPY,BUY,446.4,1.0,437.83,,MEMX,1.0 USD
1,1643294357.713037,22398,QQQ,SELL,340.8,1.0,347.81,,BATS,1.001904 USD
1,1643294358.91183,22400,SPY,SELL,428.9,1.0,437.69,,IEX,1.002362 USD
0,1643294434.480669,22408,QQQ,BUY,278.2,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643294495.88596,22410,SPY,BUY,350.2,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643294501.892012,22421,QQQ,BUY,355.8,1.0,348.76,,ARCA,1.0 USD
1,1643294503.107764,22423,SPY,BUY,447.7,1.0,439.03,,MEMX,1.0 USD
1,1643294518.666596,22431,QQQ,SELL,341.6,1.0,348.6,,ISLAND,1.001908 USD
1,1643294519.853391,22433,SPY,SELL,430.1,1.0,438.92,,BYX,1.002368 USD
0,1643294595.431232,22441,QQQ,BUY,279.0,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643294657.069499,22443,SPY,BUY,351.1,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643294663.108461,22454,QQQ,BUY,356.8,1.0,349.73,,ISLAND,1.0 USD
1,1643294664.316738,22456,SPY,BUY,448.6,1.0,439.77,,EDGEA,1.0 USD
1,1643294679.943263,22464,QQQ,SELL,342.8,1.0,349.73,,MEMX,1.001914 USD
1,1643294681.151074,22466,SPY,SELL,431.0,1.0,439.78,,MEMX,1.002373 USD
0,1643294756.746867,22474,QQQ,BUY,279.8,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643294818.152838,22476,SPY,BUY,351.8,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643294824.165161,22487,QQQ,BUY,356.3,1.0,349.38,,ISLAND,1.0 USD
1,1643294825.369937,22489,SPY,BUY,448.5,1.0,439.79,,ISLAND,1.0 USD
1,1643294840.955359,22497,QQQ,SELL,342.5,1.0,349.46,,ISLAND,1.001912 USD
1,1643294842.152129,22499,SPY,SELL,431.2,1.0,440.01,,ARCA,1.002374 USD
0,1643294917.692105,22507,QQQ,BUY,279.6,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643294979.101489,22509,SPY,BUY,352.0,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643294985.180311,22520,QQQ,BUY,357.3,1.0,350.24,,EDGEA,1.0 USD
1,1643294986.399099,22522,SPY,BUY,449.5,1.0,440.71,,AMEX,1.0 USD
1,1643295001.963793,22530,QQQ,SELL,343.2,1.0,350.2,,MEMX,1.001916 USD
1,1643295003.177546,22532,SPY,SELL,431.9,1.0,440.75,,BATS,1.002378 USD
0,1643295078.871081,22540,QQQ,BUY,280.2,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643295140.281064,22542,SPY,BUY,352.6,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643295146.324433,22553,QQQ,BUY,356.8,1.0,349.88,,MEMX,1.0 USD
1,1643295147.525591,22555,SPY,BUY,449.3,1.0,440.52,,ARCA,1.0 USD
1,1643295163.156397,22563,QQQ,SELL,343.0,1.0,350.02,,EDGEA,1.001915 USD
1,1643295164.361207,22565,SPY,SELL,431.8,1.0,440.65,,ARCA,1.002377 USD
0,1643295239.973955,22573,QQQ,BUY,280.4,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643295301.355828,22575,SPY,BUY,352.8,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643295307.390118,22586,QQQ,BUY,357.6,1.0,350.63,,ISLAND,1.0 USD
1,1643295308.609914,22588,SPY,BUY,449.7,1.0,440.82,,NYSE,1.0 USD
1,1643295324.361686,22596,QQQ,SELL,343.2,1.0,350.04,,MEMX,1.001915 USD
1,1643295325.581964,22598,SPY,SELL,431.5,1.0,440.28,,ARCA,1.002375 USD
0,1643295401.193687,22606,QQQ,BUY,280.3,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643295462.607986,22608,SPY,BUY,352.5,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643295468.647435,22619,QQQ,BUY,356.1,1.0,349.15,,BATS,1.0 USD
1,1643295469.848784,22621,SPY,BUY,448.2,1.0,439.35,,MEMX,1.0 USD
1,1643295485.428367,22629,QQQ,SELL,342.2,1.0,349.1,,BATS,1.00191 USD
1,1643295486.642679,22631,SPY,SELL,430.7,1.0,439.33,,EDGEA,1.002371 USD
0,1643295562.372093,22639,QQQ,BUY,279.2,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643295623.768,22641,SPY,BUY,351.5,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643295629.819015,22652,QQQ,BUY,355.9,1.0,348.98,,ISLAND,1.0 USD
1,1643295631.023792,22654,SPY,BUY,448.0,1.0,439.09,,EDGEA,1.0 USD
1,1643295646.669,22662,QQQ,SELL,341.7,1.0,348.59,,IEX,1.001908 USD
1,1643295647.865437,22664,SPY,SELL,430.1,1.0,438.85,,ARCA,1.002368 USD
0,1643295723.494086,22672,QQQ,BUY,278.7,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643295784.895128,22674,SPY,BUY,350.8,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643295790.950724,22685,QQQ,BUY,356.2,1.0,349.22,,ISLAND,1.0 USD
1,1643295792.146526,22687,SPY,BUY,448.4,1.0,439.54,,ARCA,1.0 USD
1,1643295807.795591,22695,QQQ,SELL,342.2,1.0,349.08,,EDGEA,1.00191 USD
1,1643295809.005326,22697,SPY,SELL,430.8,1.0,439.43,,ARCA,1.002371 USD
0,1643295884.58025,22705,QQQ,BUY,279.4,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643295945.988141,22707,SPY,BUY,351.8,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643295951.99955,22718,QQQ,BUY,357.2,1.0,350.18,,MEMX,1.0 USD
1,1643295953.209286,22720,SPY,BUY,449.1,1.0,440.34,,BYX,1.0 USD
1,1643295968.817445,22728,QQQ,SELL,343.2,1.0,350.12,,EDGEA,1.001916 USD
1,1643295970.03516,22730,SPY,SELL,431.5,1.0,440.26,,ISLAND,1.002375 USD
0,1643296045.66284,22738,QQQ,BUY,280.4,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643296107.076881,22740,SPY,BUY,352.5,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643296113.152526,22751,QQQ,BUY,357.7,1.0,350.78,,BATS,1.0 USD
1,1643296114.357274,22753,SPY,BUY,449.9,1.0,441.03,,EDGEA,1.0 USD
1,1643296130.072302,22761,QQQ,SELL,343.7,1.0,350.82,,MEMX,1.001919 USD
1,1643296131.278108,22763,SPY,SELL,432.2,1.0,441.09,,EDGEA,1.00238 USD
0,1643296207.016493,22771,QQQ,BUY,280.6,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643296268.434259,22773,SPY,BUY,352.9,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643296274.502636,22784,QQQ,BUY,357.8,1.0,350.65,,ISLAND,1.0 USD
1,1643296275.7198,22786,SPY,BUY,449.8,1.0,441.03,,ISLAND,1.0 USD
1,1643296291.442069,22794,QQQ,SELL,343.9,1.0,350.97,,IEX,1.00192 USD
1,1643296292.647844,22796,SPY,SELL,432.4,1.0,441.34,,EDGEA,1.002381 USD
0,1643296368.474023,22804,QQQ,BUY,280.9,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643296429.875559,22806,SPY,BUY,353.2,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643296435.915915,22817,QQQ,BUY,358.0,1.0,350.94,,ISLAND,1.0 USD
1,1643296437.124653,22819,SPY,BUY,450.0,1.0,441.2,,MEMX,1.0 USD
1,1643296452.846774,22827,QQQ,SELL,343.8,1.0,350.8,,EDGEA,1.001919 USD
1,1643296454.053542,22829,SPY,SELL,432.2,1.0,441.08,,ISLAND,1.00238 USD
0,1643296529.91759,22837,QQQ,BUY,280.9,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643296591.31651,22839,SPY,BUY,353.0,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643296597.52618,22850,QQQ,BUY,357.6,1.0,350.52,,ISLAND,1.0 USD
1,1643296598.729584,22852,SPY,BUY,449.7,1.0,440.88,,ISLAND,1.0 USD
1,1643296614.522277,22860,QQQ,SELL,343.2,1.0,350.37,,ISLAND,1.001917 USD
1,1643296615.733167,22862,SPY,SELL,431.9,1.0,440.78,,ARCA,1.002378 USD
0,1643296691.43964,22870,QQQ,BUY,280.5,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643296752.844132,22872,SPY,BUY,352.8,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643296758.909365,22883,QQQ,BUY,357.1,1.0,350.12,,BYX,1.0 USD
1,1643296760.131065,22885,SPY,BUY,449.4,1.0,440.61,,EDGEA,1.0 USD
1,1643296776.025768,22893,QQQ,SELL,342.9,1.0,349.92,,ISLAND,1.001915 USD
1,1643296777.233569,22895,SPY,SELL,431.5,1.0,440.2,,MEMX,1.002375 USD
0,1643296852.855293,22903,QQQ,BUY,279.9,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643296914.26256,22905,SPY,BUY,352.2,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643296920.317022,22916,QQQ,BUY,357.1,1.0,350.12,,BATS,1.0 USD
1,1643296921.530255,22918,SPY,BUY,449.3,1.0,440.51,,ARCA,1.0 USD
1,1643296937.253644,22926,QQQ,SELL,343.2,1.0,350.15,,ISLAND,1.001916 USD
1,1643296938.472917,22928,SPY,SELL,431.7,1.0,440.43,,PEARL,1.002376 USD
0,1643297014.159469,22936,QQQ,BUY,279.8,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643297075.561962,22938,SPY,BUY,352.1,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643297081.618704,22949,QQQ,BUY,356.3,1.0,349.28,,ISLAND,1.0 USD
1,1643297082.849411,22951,SPY,BUY,448.5,1.0,439.7,,ISLAND,1.0 USD
1,1643297098.600503,22959,QQQ,SELL,342.1,1.0,348.98,,ARCA,1.00191 USD
1,1643297099.814256,22961,SPY,SELL,430.7,1.0,439.37,,ARCA,1.002371 USD
0,1643297175.635071,22969,QQQ,BUY,279.4,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643297237.042959,22971,SPY,BUY,351.7,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643297243.143287,22982,QQQ,BUY,355.9,1.0,349.2,,NYSE,1.0 USD
1,1643297244.352559,22984,SPY,BUY,448.1,1.0,439.49,,ARCA,1.0 USD
1,1643297260.416915,22992,QQQ,SELL,341.7,1.0,348.61,,NYSE,1.001908 USD
1,1643297261.606466,22994,SPY,SELL,430.1,1.0,438.85,,ARCA,1.002368 USD
0,1643297337.439626,23002,QQQ,BUY,278.7,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643297398.841002,23004,SPY,BUY,351.0,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643297404.94659,23015,QQQ,BUY,354.4,1.0,347.56,,ISLAND,1.0 USD
1,1643297406.159311,23017,SPY,BUY,446.2,1.0,437.58,,ISLAND,1.0 USD
1,1643297421.990528,23025,QQQ,SELL,340.5,1.0,347.54,,ISLAND,1.001902 USD
1,1643297423.183337,23027,SPY,SELL,428.9,1.0,437.7,,ARCA,1.002362 USD
0,1643297499.061412,23035,QQQ,BUY,278.1,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643297560.468178,23037,SPY,BUY,350.2,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643297566.554538,23048,QQQ,BUY,353.5,1.0,346.54,,ARCA,1.0 USD
1,1643297567.768292,23050,SPY,BUY,445.5,1.0,436.81,,DRCTEDGE,1.0 USD
1,1643297583.584978,23058,QQQ,SELL,339.5,1.0,346.41,,ISLAND,1.001897 USD
1,1643297584.813724,23060,SPY,SELL,428.0,1.0,436.91,,MEMX,1.002358 USD
0,1643297660.735259,23068,QQQ,BUY,277.5,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643297722.144819,23070,SPY,BUY,349.7,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643297728.227121,23081,QQQ,BUY,353.8,1.0,346.8,,ISLAND,1.0 USD
1,1643297729.42797,23083,SPY,BUY,445.7,1.0,436.96,,NYSE,1.0 USD
1,1643297745.307162,23091,QQQ,SELL,339.8,1.0,346.7,,ISLAND,1.001898 USD
1,1643297746.520947,23093,SPY,SELL,428.1,1.0,436.83,,ISLAND,1.002358 USD
0,1643297822.442867,23101,QQQ,BUY,277.7,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643297883.843802,23103,SPY,BUY,349.7,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643297889.940058,23114,QQQ,BUY,353.9,1.0,347.08,,ISLAND,1.0 USD
1,1643297891.146829,23116,SPY,BUY,445.9,1.0,437.45,,BATS,1.0 USD
1,1643297907.125805,23124,QQQ,SELL,340.1,1.0,347.06,,EDGEA,1.0019 USD
1,1643297908.343546,23126,SPY,SELL,428.6,1.0,437.4,,MEMX,1.002361 USD
0,1643297984.250538,23134,QQQ,BUY,277.6,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643298045.67026,23136,SPY,BUY,349.9,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643298051.772352,23147,QQQ,BUY,353.1,1.0,346.16,,ISLAND,1.0 USD
1,1643298052.980093,23149,SPY,BUY,445.2,1.0,436.61,,ISLAND,1.0 USD
1,1643298068.772047,23157,QQQ,SELL,339.2,1.0,346.12,,MEMX,1.001895 USD
1,1643298069.993806,23159,SPY,SELL,427.8,1.0,436.53,,ISLAND,1.002356 USD
0,1643298145.940636,23167,QQQ,BUY,277.0,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643298207.347765,23169,SPY,BUY,349.3,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643298213.380044,23180,QQQ,BUY,353.7,1.0,346.7,,EDGEA,1.0 USD
1,1643298214.613746,23182,SPY,BUY,445.9,1.0,437.15,,ARCA,1.0 USD
1,1643298230.516448,23190,QQQ,SELL,339.9,1.0,346.92,,ISLAND,1.001899 USD
1,1643298231.734188,23192,SPY,SELL,428.6,1.0,437.49,,ISLAND,1.002361 USD
0,1643298307.808647,23200,QQQ,BUY,277.7,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643298369.205496,23202,SPY,BUY,350.1,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643298375.327953,23213,QQQ,BUY,354.2,1.0,347.31,,EDGEA,1.0 USD
1,1643298376.538718,23215,SPY,BUY,446.6,1.0,437.86,,EDGEA,1.0 USD
1,1643298392.32906,23223,QQQ,SELL,340.3,1.0,347.25,,EDGEA,1.001901 USD
1,1643298393.53437,23225,SPY,SELL,429.0,1.0,437.76,,EDGEA,1.002363 USD
0,1643298469.427347,23233,QQQ,BUY,277.8,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643298530.828677,23235,SPY,BUY,350.2,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643298536.887054,23246,QQQ,BUY,353.2,1.0,346.38,,IEX,1.0 USD
1,1643298538.099809,23248,SPY,BUY,445.8,1.0,437.14,,ARCA,1.0 USD
1,1643298553.993243,23256,QQQ,SELL,339.6,1.0,346.52,,ISLAND,1.001897 USD
1,1643298555.202988,23258,SPY,SELL,428.6,1.0,437.28,,BYX,1.00236 USD
0,1643298630.995227,23266,QQQ,BUY,277.2,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643298692.408452,23268,SPY,BUY,349.8,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643298698.509818,23279,QQQ,BUY,353.7,1.0,346.74,,MEMX,1.0 USD
1,1643298699.71988,23281,SPY,BUY,446.4,1.0,437.72,,BYX,1.0 USD
1,1643298715.562863,23289,QQQ,SELL,340.0,1.0,346.82,,BATS,1.001899 USD
1,1643298716.779578,23291,SPY,SELL,429.1,1.0,437.69,,EDGEA,1.002362 USD
0,1643298792.678561,23299,QQQ,BUY,277.6,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643298854.081596,23301,SPY,BUY,350.2,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643298860.200687,23312,QQQ,BUY,353.9,1.0,346.96,,ISLAND,1.0 USD
1,1643298861.395491,23314,SPY,BUY,446.4,1.0,437.74,,MEMX,1.0 USD
1,1643298877.326532,23322,QQQ,SELL,340.3,1.0,347.03,,ISLAND,1.0019 USD
1,1643298878.525296,23324,SPY,SELL,429.2,1.0,437.89,,MEMX,1.002363 USD
0,1643298954.412344,23332,QQQ,BUY,277.6,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643299015.812616,23334,SPY,BUY,350.2,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643299021.899817,23345,QQQ,BUY,354.3,1.0,347.48,,ISLAND,1.0 USD
1,1643299023.107558,23347,SPY,BUY,446.9,1.0,438.45,,MEMX,1.0 USD
1,1643299039.053035,23355,QQQ,SELL,341.0,1.0,347.97,,ISLAND,1.001905 USD
1,1643299040.268782,23357,SPY,SELL,429.9,1.0,438.52,,MEMX,1.002366 USD
0,1643299116.310383,23365,QQQ,BUY,278.4,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643299177.703146,23367,SPY,BUY,350.8,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643299183.899985,23378,QQQ,BUY,355.4,1.0,348.49,,ISLAND,1.0 USD
1,1643299185.128728,23380,SPY,BUY,447.9,1.0,439.16,,ISLAND,1.0 USD
1,1643299201.040823,23388,QQQ,SELL,341.6,1.0,348.52,,IEX,1.001907 USD
1,1643299202.465491,23390,SPY,SELL,430.4,1.0,439.43,,ISLAND,1.002371 USD
0,1643299278.775685,23398,QQQ,BUY,279.0,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643299340.186657,23400,SPY,BUY,351.6,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643299346.258147,23411,QQQ,BUY,356.6,1.0,349.72,,ISLAND,1.0 USD
1,1643299347.477884,23413,SPY,BUY,449.1,1.0,440.27,,ISLAND,1.0 USD
1,1643299363.316486,23421,QQQ,SELL,342.8,1.0,349.66,,EDGEA,1.001913 USD
1,1643299364.520771,23423,SPY,SELL,431.4,1.0,440.27,,ISLAND,1.002375 USD
0,1643299440.506522,23431,QQQ,BUY,279.7,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643299501.937239,23433,SPY,BUY,352.2,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643299508.008548,23444,QQQ,BUY,356.4,1.0,349.39,,BEX,1.0 USD
1,1643299509.240936,23446,SPY,BUY,448.6,1.0,439.88,,EDGEA,1.0 USD
1,1643299525.150481,23454,QQQ,SELL,342.6,1.0,349.55,,IEX,1.001913 USD
1,1643299526.366792,23456,SPY,SELL,431.3,1.0,440.06,,BATS,1.002374 USD
0,1643299602.297695,23464,QQQ,BUY,279.6,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643299663.703017,23466,SPY,BUY,352.1,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643299669.825197,23477,QQQ,BUY,356.1,1.0,349.05,,MEMX,1.0 USD
1,1643299671.052954,23479,SPY,BUY,448.4,1.0,439.33,,EDGEA,1.0 USD
1,1643299687.101392,23487,QQQ,SELL,341.6,1.0,348.64,,EDGEA,1.001908 USD
1,1643299688.31776,23489,SPY,SELL,430.3,1.0,439.11,,ISLAND,1.002369 USD
0,1643299764.37629,23497,QQQ,BUY,278.8,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643299825.787167,23499,SPY,BUY,351.2,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643299831.884208,23510,QQQ,BUY,355.8,1.0,348.86,,EDGEA,1.0 USD
1,1643299833.102918,23512,SPY,BUY,448.0,1.0,439.22,,MEMX,1.0 USD
1,1643299849.13467,23520,QQQ,SELL,342.0,1.0,349.0,,EDGEA,1.00191 USD
1,1643299850.343408,23522,SPY,SELL,430.6,1.0,439.46,,MEMX,1.002371 USD
0,1643299926.433877,23530,QQQ,BUY,279.3,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643299987.825779,23532,SPY,BUY,351.6,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643299993.880142,23543,QQQ,BUY,356.5,1.0,349.62,,EDGEA,1.0 USD
1,1643299995.097479,23545,SPY,BUY,448.8,1.0,440.03,,ISLAND,1.0 USD
1,1643300011.186648,23553,QQQ,SELL,342.5,1.0,349.45,,MEMX,1.001912 USD
1,1643300012.405388,23555,SPY,SELL,431.1,1.0,439.91,,MEMX,1.002374 USD
0,1643300088.41405,23563,QQQ,BUY,279.6,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643300149.815172,23565,SPY,BUY,352.0,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643300155.974282,23576,QQQ,BUY,355.9,1.0,348.88,,ISLAND,1.0 USD
1,1643300157.177063,23578,SPY,BUY,447.9,1.0,438.87,,ISLAND,1.0 USD
1,1643300173.376419,23586,QQQ,SELL,341.5,1.0,348.45,,EDGEA,1.001907 USD
1,1643300174.604137,23588,SPY,SELL,429.9,1.0,438.65,,PSX,1.002367 USD
0,1643300250.732688,23596,QQQ,BUY,278.6,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643300312.137234,23598,SPY,BUY,350.7,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643300318.255035,23609,QQQ,BUY,355.1,1.0,348.11,,ARCA,1.0 USD
1,1643300319.459291,23611,SPY,BUY,446.8,1.0,438.09,,EDGEA,1.0 USD
1,1643300335.540455,23619,QQQ,SELL,341.0,1.0,348.0,,IEX,1.001905 USD
1,1643300336.753183,23621,SPY,SELL,429.3,1.0,437.91,,ISLAND,1.002363 USD
0,1643300412.927408,23629,QQQ,BUY,278.3,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643300474.350819,23631,SPY,BUY,350.4,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643300480.429369,23642,QQQ,BUY,355.6,1.0,348.73,,IEX,1.0 USD
1,1643300481.639666,23644,SPY,BUY,447.5,1.0,438.7,,EDGEA,1.0 USD
1,1643300497.7568,23652,QQQ,SELL,341.8,1.0,348.88,,NYSE,1.001909 USD
1,1643300498.98639,23654,SPY,SELL,430.2,1.0,438.84,,IEX,1.002368 USD
0,1643300575.096421,23662,QQQ,BUY,278.9,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643300636.507082,23664,SPY,BUY,351.0,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643300642.631586,23675,QQQ,BUY,355.5,1.0,348.56,,ISLAND,1.0 USD
1,1643300643.844998,23677,SPY,BUY,447.3,1.0,438.57,,EDGEA,1.0 USD
1,1643300659.993253,23685,QQQ,SELL,341.0,1.0,348.13,,MEMX,1.001905 USD
1,1643300661.24191,23687,SPY,SELL,429.3,1.0,438.08,,BYX,1.002364 USD
0,1643300737.39618,23695,QQQ,BUY,278.5,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643300798.802484,23697,SPY,BUY,350.6,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643300804.905715,23708,QQQ,BUY,354.0,1.0,347.04,,ARCA,1.0 USD
1,1643300806.102516,23710,SPY,BUY,445.8,1.0,437.23,,MEMX,1.0 USD
1,1643300822.195071,23718,QQQ,SELL,340.2,1.0,347.15,,BEX,1.0019 USD
1,1643300823.40038,23720,SPY,SELL,428.6,1.0,437.28,,MEMX,1.00236 USD
0,1643300899.473867,23728,QQQ,BUY,277.7,1.0,,Order cancelled: not filled within 60 seconds,,
0,1643300960.884711,23730,SPY,BUY,349.8,1.0,,Order cancelled: not filled within 60 seconds,,
1,1643300966.988972,23741,QQQ,BUY,354.3,1.0,347.28,,ARCA,1.0 USD
